date,description,amount,manual_category,gst_rate,gst_amount
2022-11-27,Monitor Screen,-101456.82,Hardware,18,15476.46
2022-11-28,Monthly Asset Depreciation,-15750.0,Depreciation,0,0.0
2022-11-28,Bank Loan Interest,-7200.0,Interest,0,0.0
2022-11-28,Flight to Mumbai,-13440.96,Travel,5,640.05
2022-11-29,HR Consultant,-2686.17,Professional Services,18,409.75
2022-11-30,Google Ads Campaign,-5238.62,Marketing,18,799.11
2022-11-30,Diwali Gifts,-4355.17,Other,12,466.63
2022-11-30,Coffee for Pantry,-3766.86,Other,12,403.59
2022-12-01,Cleaning Services,-5782.81,Other,5,275.37
2022-12-01,Zoom Pro License,-2524.42,Software,18,385.08
2022-12-01,Flight to Mumbai,-4081.67,Travel,5,194.37
2022-12-02,Desk Organizers,-6522.65,Office Supplies,18,994.98
2022-12-02,Printer Paper,-6303.72,Office Supplies,18,961.58
2022-12-04,Coffee for Pantry,-4125.69,Other,12,442.04
2022-12-04,Client Payment - Project A,354743.46,Revenue,18,54113.41
2022-12-05,Office Rent,-67849.99999999999,Rent,18,10349.999999999998
2022-12-05,Print Media Ad,-2758.64,Marketing,18,420.81
2022-12-05,Ad Revenue,182954.86,Revenue,18,27908.37
2022-12-06,Adobe Creative Cloud,-2802.74,Software,18,427.54
2022-12-06,SaaS Subscription (Jira),-3675.26,Software,18,560.63
2022-12-06,SaaS Subscription (Jira),-3892.86,Software,18,593.83
2022-12-08,Printer Paper,-1694.72,Office Supplies,18,258.52
2022-12-09,Product Sales,149720.49,Revenue,18,22838.72
2022-12-09,Monitor Screen,-23357.9,Hardware,18,3563.07
2022-12-10,Monthly Internet & Phone,-10090.05709271834,Utilities,18,1539.1612514316112
2022-12-10,Print Media Ad,-6894.47,Marketing,18,1051.7
2022-12-10,Diwali Gifts,-3152.21,Other,5,150.11
2022-12-10,Uber/Ola Rides,-3576.45,Travel,5,170.31
2022-12-10,Consulting Fees,397671.1,Revenue,18,60661.69
2022-12-11,AWS Cloud Bill,-1035.38,Software,18,157.94
2022-12-11,Monitor Screen,-50576.86,Hardware,18,7715.11
2022-12-12,Staples Order,-2312.8,Office Supplies,12,247.8
2022-12-14,Uber/Ola Rides,-8607.0,Travel,5,409.86
2022-12-14,New Laptop (Dell),-35610.07,Hardware,18,5432.05
2022-12-14,Server Rack Equipment,-29604.02,Hardware,18,4515.87
2022-12-15,Train Tickets,-3417.79,Travel,18,521.36
2022-12-16,LinkedIn Promo,-13230.67,Marketing,18,2018.24
2022-12-17,Train Tickets,-10627.5,Travel,12,1138.66
2022-12-17,Legal Consultation,-2027.54,Professional Services,18,309.29
2022-12-18,Consulting Fees,233930.02,Revenue,18,35684.24
2022-12-18,Uber/Ola Rides,-7772.25,Travel,5,370.11
2022-12-19,Hotel Stay - Client Visit,-12476.65,Travel,5,594.13
2022-12-20,Client Payment - Project A,360431.29,Revenue,18,54981.04
2022-12-20,Staples Order,-3218.97,Office Supplies,18,491.03
2022-12-20,Printer Paper,-2036.2,Office Supplies,18,310.61
2022-12-20,Microsoft 365,-3922.99,Software,18,598.42
2022-12-21,Cleaning Services,-382.21,Other,5,18.2
2022-12-22,Consulting Fees,166098.73,Revenue,18,25337.09
2022-12-22,SaaS Subscription (Jira),-2883.49,Software,18,439.85
2022-12-22,AWS Cloud Bill,-2119.03,Software,18,323.24
2022-12-23,SaaS Subscription (Jira),-4896.73,Software,18,746.96
2022-12-24,Flight to Mumbai,-15717.5,Travel,5,748.45
2022-12-24,Print Media Ad,-21055.49,Marketing,18,3211.85
2022-12-25,Online Store Sales,283491.14,Revenue,18,43244.41
2022-12-25,Repairs & Maintenance,-4565.81,Other,18,696.48
2022-12-25,Coffee for Pantry,-1810.55,Other,5,86.22
2022-12-25,Whiteboard Markers,-4883.62,Office Supplies,12,523.25
2022-12-26,Toner Cartridges,-1696.98,Office Supplies,18,258.86
2022-12-27,Uber/Ola Rides,-14694.61,Travel,12,1574.42
2022-12-28,Monthly Asset Depreciation,-15750.0,Depreciation,0,0.0
2022-12-28,Bank Loan Interest,-7200.0,Interest,0,0.0
2022-12-28,Google Ads Campaign,-4517.79,Marketing,18,689.15
2022-12-29,Ad Revenue,275721.08,Revenue,18,42059.15
2022-12-29,Online Store Sales,204315.48,Revenue,18,31166.77
2022-12-29,Hotel Stay - Client Visit,-9166.67,Travel,12,982.14
2023-01-02,Cleaning Services,-1838.59,Other,12,196.99
2023-01-02,Monitor Screen,-73362.46,Hardware,18,11190.88
2023-01-02,Hotel Stay - Client Visit,-6005.86,Travel,18,916.15
2023-01-04,Flight to Mumbai,-18611.46,Travel,18,2839.04
2023-01-04,Monitor Screen,-63622.84,Hardware,18,9705.18
2023-01-04,Client Payment - Project A,450329.31,Revenue,18,68694.3
2023-01-05,Office Rent,-76700.0,Rent,18,11700.0
2023-01-05,Hotel Stay - Client Visit,-14760.82,Travel,5,702.9
2023-01-06,Online Store Sales,192566.08,Revenue,18,29374.49
2023-01-06,Uber/Ola Rides,-19996.92,Travel,5,952.23
2023-01-07,Adobe Creative Cloud,-6465.55,Software,18,986.27
2023-01-09,Cleaning Services,-1982.47,Other,12,212.41
2023-01-09,Mouse & Keyboards,-44442.21,Hardware,18,6779.32
2023-01-09,Adobe Creative Cloud,-5598.98,Software,18,854.08
2023-01-10,Monthly Internet & Phone,-5248.154626533844,Utilities,18,800.5659599797389
2023-01-10,Ad Revenue,295980.1,Revenue,18,45149.51
2023-01-10,Zoom Pro License,-1624.24,Software,18,247.77
2023-01-11,Product Sales,358721.26,Revenue,18,54720.19
2023-01-11,Uber/Ola Rides,-9621.08,Travel,5,458.15
2023-01-11,Cleaning Services,-1321.17,Other,12,141.55
2023-01-11,Accounting Audit,-2975.4,Professional Services,18,453.87
2023-01-11,Facebook Ads,-9367.16,Marketing,18,1428.89
2023-01-12,Toner Cartridges,-1269.77,Office Supplies,18,193.69
2023-01-12,Online Store Sales,193667.54,Revenue,18,29542.51
2023-01-13,Service Contract Q2,293440.42,Revenue,18,44762.1
2023-01-13,Flight to Mumbai,-6646.6,Travel,12,712.14
2023-01-13,New Laptop (Dell),-71806.43,Hardware,18,10953.52
2023-01-14,Accounting Audit,-2471.32,Professional Services,18,376.98
2023-01-15,Ad Revenue,107175.38,Revenue,18,16348.79
2023-01-16,Monitor Screen,-34787.68,Hardware,18,5306.6
2023-01-16,Train Tickets,-14371.42,Travel,12,1539.8
2023-01-18,Marketing Agency Fees,-6932.31,Professional Services,18,1057.47
2023-01-19,Toner Cartridges,-5160.67,Office Supplies,12,552.93
2023-01-19,New Laptop (Dell),-68341.09,Hardware,18,10424.91
2023-01-19,SaaS Subscription (Jira),-3805.52,Software,18,580.5
2023-01-20,Print Media Ad,-19296.51,Marketing,18,2943.54
2023-01-20,HR Consultant,-6053.22,Professional Services,18,923.37
2023-01-20,Microsoft 365,-6428.62,Software,18,980.64
2023-01-21,Coffee for Pantry,-803.31,Other,5,38.25
2023-01-21,Legal Consultation,-1921.07,Professional Services,18,293.04
2023-01-21,Google Ads Campaign,-10246.29,Marketing,18,1562.99
2023-01-22,Marketing Agency Fees,-7577.21,Professional Services,18,1155.85
2023-01-22,Cleaning Services,-167.94,Other,12,17.99
2023-01-22,Microsoft 365,-7275.07,Software,18,1109.76
2023-01-22,Zoom Pro License,-2530.45,Software,18,386.0
2023-01-23,Flight to Mumbai,-20205.66,Travel,18,3082.22
2023-01-23,Coffee for Pantry,-4150.65,Other,5,197.65
2023-01-24,SaaS Subscription (Jira),-7274.71,Software,18,1109.7
2023-01-24,Diwali Gifts,-3329.23,Other,12,356.7
2023-01-24,Diwali Gifts,-1268.99,Other,12,135.96
2023-01-24,Marketing Agency Fees,-2895.78,Professional Services,18,441.73
2023-01-24,Train Tickets,-6932.02,Travel,18,1057.43
2023-01-26,Microsoft 365,-1354.1,Software,18,206.56
2023-01-26,Accounting Audit,-4993.21,Professional Services,18,761.68
2023-01-26,Microsoft 365,-6281.64,Software,18,958.22
2023-01-26,Print Media Ad,-22935.13,Marketing,18,3498.58
2023-01-27,Mouse & Keyboards,-85178.18,Hardware,18,12993.28
2023-01-28,Monthly Asset Depreciation,-16500.0,Depreciation,0,0.0
2023-01-28,Bank Loan Interest,-6400.0,Interest,0,0.0
2023-01-28,Diwali Gifts,-3400.58,Other,5,161.93
2023-01-29,Printer Paper,-7030.22,Office Supplies,12,753.24
2023-01-29,Diwali Gifts,-3289.01,Other,12,352.39
2023-02-01,HR Consultant,-5989.16,Professional Services,18,913.6
2023-02-01,Microsoft 365,-1831.58,Software,18,279.39
2023-02-01,Zoom Pro License,-6628.98,Software,18,1011.2
2023-02-02,Google Ads Campaign,-3345.0,Marketing,18,510.25
2023-02-02,Microsoft 365,-911.79,Software,18,139.09
2023-02-03,Online Store Sales,245650.79,Revenue,18,37472.15
2023-02-03,Coffee for Pantry,-3277.66,Other,18,499.98
2023-02-04,Service Contract Q2,412565.46,Revenue,18,62933.71
2023-02-04,HR Consultant,-3421.75,Professional Services,18,521.96
2023-02-04,Zoom Pro License,-7402.85,Software,18,1129.25
2023-02-05,Office Rent,-76700.0,Rent,18,11700.0
2023-02-06,Desk Organizers,-1537.31,Office Supplies,18,234.51
2023-02-06,Hotel Stay - Client Visit,-6756.44,Travel,5,321.74
2023-02-06,Online Store Sales,165872.65,Revenue,18,25302.61
2023-02-06,Monitor Screen,-32623.65,Hardware,18,4976.49
2023-02-06,Coffee for Pantry,-709.8,Other,5,33.8
2023-02-07,Online Store Sales,414084.28,Revenue,18,63165.4
2023-02-07,LinkedIn Promo,-17920.47,Marketing,18,2733.63
2023-02-07,Service Contract Q2,141036.52,Revenue,18,21514.05
2023-02-08,Cleaning Services,-2185.38,Other,18,333.36
2023-02-08,Microsoft 365,-7568.85,Software,18,1154.57
2023-02-08,Facebook Ads,-30258.65,Marketing,18,4615.73
2023-02-09,Consulting Fees,300751.97,Revenue,18,45877.42
2023-02-10,Monthly Internet & Phone,-11389.427298925286,Utilities,18,1737.3702659377552
2023-02-10,Diwali Gifts,-5723.76,Other,12,613.26
2023-02-10,Cleaning Services,-7218.1,Other,18,1101.07
2023-02-10,Client Payment - Project A,374565.7,Revenue,18,57137.14
2023-02-11,Monitor Screen,-24545.87,Hardware,18,3744.28
2023-02-11,Hotel Stay - Client Visit,-10699.98,Travel,12,1146.43
2023-02-11,Service Contract Q2,209499.38,Revenue,18,31957.53
2023-02-12,Train Tickets,-18836.78,Travel,18,2873.41
2023-02-12,Legal Consultation,-6164.08,Professional Services,18,940.28
2023-02-13,Accounting Audit,-3423.46,Professional Services,18,522.22
2023-02-13,Cleaning Services,-316.25,Other,18,48.24
2023-02-13,Train Tickets,-10731.31,Travel,12,1149.78
2023-02-14,Train Tickets,-12387.55,Travel,5,589.88
2023-02-14,HR Consultant,-440.56,Professional Services,18,67.2
2023-02-14,Legal Consultation,-6015.44,Professional Services,18,917.61
2023-02-15,Consulting Fees,340080.49,Revenue,18,51876.69
2023-02-16,Google Ads Campaign,-26605.42,Marketing,18,4058.45
2023-02-17,LinkedIn Promo,-5786.13,Marketing,18,882.63
2023-02-17,Diwali Gifts,-4435.94,Other,18,676.67
2023-02-17,Facebook Ads,-25619.36,Marketing,18,3908.04
2023-02-17,Coffee for Pantry,-3009.69,Other,12,322.47
2023-02-17,SaaS Subscription (Jira),-7571.5,Software,18,1154.98
2023-02-18,Toner Cartridges,-4009.71,Office Supplies,18,611.65
2023-02-18,Repairs & Maintenance,-5108.13,Other,12,547.3
2023-02-19,Diwali Gifts,-6626.76,Other,12,710.01
2023-02-19,Desk Organizers,-6000.34,Office Supplies,18,915.31
2023-02-20,Diwali Gifts,-2073.43,Other,5,98.73
2023-02-20,Product Sales,165838.01,Revenue,18,25297.32
2023-02-21,New Laptop (Dell),-73166.11,Hardware,18,11160.93
2023-02-21,LinkedIn Promo,-14779.62,Marketing,18,2254.52
2023-02-22,New Laptop (Dell),-42845.77,Hardware,18,6535.8
2023-02-22,SaaS Subscription (Jira),-1915.66,Software,18,292.22
2023-02-22,Legal Consultation,-6851.99,Professional Services,18,1045.22
2023-02-22,Staples Order,-1350.36,Office Supplies,18,205.99
2023-02-24,Adobe Creative Cloud,-7655.86,Software,18,1167.84
2023-02-24,Marketing Agency Fees,-4565.61,Professional Services,18,696.45
2023-02-24,Print Media Ad,-7353.74,Marketing,18,1121.76
2023-02-24,Whiteboard Markers,-4042.87,Office Supplies,18,616.71
2023-02-25,Printer Paper,-5772.86,Office Supplies,12,618.52
2023-02-25,Print Media Ad,-21241.76,Marketing,18,3240.27
2023-02-25,Server Rack Equipment,-108428.75,Hardware,18,16539.98
2023-02-25,Google Ads Campaign,-29289.34,Marketing,18,4467.87
2023-02-26,Diwali Gifts,-3780.02,Other,18,576.61
2023-02-26,Print Media Ad,-21407.99,Marketing,18,3265.63
2023-02-27,Hotel Stay - Client Visit,-13422.84,Travel,5,639.18
2023-02-27,Facebook Ads,-18108.65,Marketing,18,2762.34
2023-02-28,Monthly Asset Depreciation,-16500.0,Depreciation,0,0.0
2023-02-28,Bank Loan Interest,-6400.0,Interest,0,0.0
2023-03-01,Mouse & Keyboards,-13075.04,Hardware,18,1994.5
2023-03-01,Accounting Audit,-7457.38,Professional Services,18,1137.57
2023-03-02,Service Contract Q2,235813.02,Revenue,18,35971.48
2023-03-02,AWS Cloud Bill,-4087.65,Software,18,623.54
2023-03-02,Google Ads Campaign,-10755.72,Marketing,18,1640.7
2023-03-02,Google Ads Campaign,-10963.18,Marketing,18,1672.35
2023-03-03,SaaS Subscription (Jira),-3440.5,Software,18,524.82
2023-03-04,New Laptop (Dell),-51341.68,Hardware,18,7831.78
2023-03-05,Office Rent,-76700.0,Rent,18,11700.0
2023-03-05,Diwali Gifts,-280.44,Other,12,30.05
2023-03-06,Print Media Ad,-11634.48,Marketing,18,1774.75
2023-03-06,LinkedIn Promo,-12897.15,Marketing,18,1967.36
2023-03-06,Microsoft 365,-877.18,Software,18,133.81
2023-03-06,Adobe Creative Cloud,-4036.36,Software,18,615.72
2023-03-07,Marketing Agency Fees,-7250.48,Professional Services,18,1106.0
2023-03-08,Cleaning Services,-174.94,Other,18,26.69
2023-03-08,HR Consultant,-521.87,Professional Services,18,79.61
2023-03-08,Coffee for Pantry,-5707.01,Other,5,271.76
2023-03-09,Client Payment - Project A,230088.71,Revenue,18,35098.28
2023-03-09,Hotel Stay - Client Visit,-1737.93,Travel,12,186.21
2023-03-09,Client Payment - Project A,154484.75,Revenue,18,23565.47
2023-03-09,Consulting Fees,347980.7,Revenue,18,53081.8
2023-03-09,Legal Consultation,-3422.02,Professional Services,18,522.0
2023-03-10,Monthly Internet & Phone,-7943.850192594282,Utilities,18,1211.773758192348
2023-03-10,Microsoft 365,-4033.29,Software,18,615.25
2023-03-10,Zoom Pro License,-2879.65,Software,18,439.27
2023-03-10,Zoom Pro License,-3612.59,Software,18,551.07
2023-03-10,Facebook Ads,-23230.06,Marketing,18,3543.57
2023-03-11,AWS Cloud Bill,-6409.44,Software,18,977.71
2023-03-11,Marketing Agency Fees,-3684.75,Professional Services,18,562.08
2023-03-12,Facebook Ads,-14988.16,Marketing,18,2286.33
2023-03-12,Accounting Audit,-4896.36,Professional Services,18,746.9
2023-03-14,AWS Cloud Bill,-4203.27,Software,18,641.18
2023-03-15,Facebook Ads,-21179.36,Marketing,18,3230.75
2023-03-15,Mouse & Keyboards,-16057.5,Hardware,18,2449.45
2023-03-15,Consulting Fees,178908.97,Revenue,18,27291.2
2023-03-15,Google Ads Campaign,-8438.86,Marketing,18,1287.28
2023-03-15,Monitor Screen,-77873.32,Hardware,18,11878.98
2023-03-16,Online Store Sales,396328.1,Revenue,18,60456.83
2023-03-16,Coffee for Pantry,-2520.65,Other,12,270.07
2023-03-18,Server Rack Equipment,-54301.89,Hardware,18,8283.34
2023-03-18,Print Media Ad,-3421.55,Marketing,18,521.93
2023-03-18,Whiteboard Markers,-1923.1,Office Supplies,12,206.05
2023-03-19,Zoom Pro License,-7410.34,Software,18,1130.39
2023-03-19,Staples Order,-5643.04,Office Supplies,18,860.8
2023-03-19,Monitor Screen,-30049.79,Hardware,18,4583.87
2023-03-20,LinkedIn Promo,-29067.03,Marketing,18,4433.95
2023-03-20,Service Contract Q2,92805.35,Revenue,18,14156.75
2023-03-20,Google Ads Campaign,-5799.52,Marketing,18,884.67
2023-03-21,Google Ads Campaign,-27563.63,Marketing,18,4204.62
2023-03-21,Train Tickets,-22703.67,Travel,18,3463.27
2023-03-21,Repairs & Maintenance,-6921.91,Other,12,741.63
2023-03-24,HR Consultant,-5650.05,Professional Services,18,861.87
2023-03-24,Uber/Ola Rides,-14819.86,Travel,5,705.71
2023-03-25,HR Consultant,-967.08,Professional Services,18,147.52
2023-03-26,Desk Organizers,-4621.07,Office Supplies,18,704.91
2023-03-26,Cleaning Services,-1212.26,Other,18,184.92
2023-03-26,New Laptop (Dell),-45124.24,Hardware,18,6883.36
2023-03-27,HR Consultant,-2704.64,Professional Services,18,412.57
2023-03-27,Printer Paper,-5681.41,Office Supplies,18,866.66
2023-03-27,Google Ads Campaign,-29798.23,Marketing,18,4545.49
2023-03-27,Printer Paper,-1662.4,Office Supplies,12,178.11
2023-03-28,Monthly Asset Depreciation,-16500.0,Depreciation,0,0.0
2023-03-28,Bank Loan Interest,-6400.0,Interest,0,0.0
2023-03-28,Toner Cartridges,-6200.72,Office Supplies,18,945.87
2023-03-29,Repairs & Maintenance,-5286.9,Other,18,806.48
2023-03-29,Google Ads Campaign,-23742.53,Marketing,18,3621.74
2023-03-30,Train Tickets,-19579.09,Travel,5,932.34
2023-03-30,AWS Cloud Bill,-5459.38,Software,18,832.79
2023-03-30,Online Store Sales,111957.32,Revenue,18,17078.24
2023-03-31,HR Consultant,-2393.46,Professional Services,18,365.1
2023-03-31,Diwali Gifts,-2312.96,Other,12,247.82
2023-03-31,New Laptop (Dell),-64437.4,Hardware,18,9829.43
2023-04-01,Monitor Screen,-38615.42,Hardware,18,5890.49
2023-04-01,Zoom Pro License,-7559.09,Software,18,1153.08
2023-04-01,Hotel Stay - Client Visit,-9188.26,Travel,12,984.46
2023-04-02,Printer Paper,-5206.67,Office Supplies,12,557.86
2023-04-03,Product Sales,436587.49,Revenue,18,66598.09
2023-04-04,Google Ads Campaign,-9326.22,Marketing,18,1422.64
2023-04-04,Microsoft 365,-1650.08,Software,18,251.71
2023-04-04,Monitor Screen,-106035.86,Hardware,18,16174.96
2023-04-05,Office Rent,-76700.0,Rent,18,11700.0
2023-04-06,LinkedIn Promo,-19093.02,Marketing,18,2912.5
2023-04-06,Mouse & Keyboards,-119329.84,Hardware,18,18202.86
2023-04-06,Client Payment - Project A,383858.5,Revenue,18,58554.69
2023-04-06,Hotel Stay - Client Visit,-2135.22,Travel,12,228.77
2023-04-07,Legal Consultation,-4084.64,Professional Services,18,623.08
2023-04-08,Print Media Ad,-24300.39,Marketing,18,3706.84
2023-04-10,Monthly Internet & Phone,-7343.308520714468,Utilities,18,1120.1657065496645
2023-04-10,Desk Organizers,-5591.25,Office Supplies,12,599.06
2023-04-10,Mouse & Keyboards,-66040.34,Hardware,18,10073.95
2023-04-10,Desk Organizers,-1221.85,Office Supplies,12,130.91
2023-04-10,Accounting Audit,-5480.83,Professional Services,18,836.06
2023-04-10,Whiteboard Markers,-5685.49,Office Supplies,12,609.16
2023-04-10,Repairs & Maintenance,-2144.08,Other,18,327.06
2023-04-12,Legal Consultation,-7637.28,Professional Services,18,1165.01
2023-04-12,Print Media Ad,-7346.55,Marketing,18,1120.66
2023-04-12,Diwali Gifts,-2227.82,Other,5,106.09
2023-04-12,AWS Cloud Bill,-4165.05,Software,18,635.35
2023-04-14,Uber/Ola Rides,-9656.06,Travel,12,1034.58
2023-04-15,Staples Order,-5514.64,Office Supplies,12,590.85
2023-04-15,Toner Cartridges,-2979.34,Office Supplies,12,319.22
2023-04-15,Marketing Agency Fees,-3994.03,Professional Services,18,609.26
2023-04-15,Hotel Stay - Client Visit,-17547.93,Travel,18,2676.8
2023-04-16,HR Consultant,-391.87,Professional Services,18,59.78
2023-04-16,Whiteboard Markers,-6380.31,Office Supplies,18,973.27
2023-04-19,Cleaning Services,-2884.07,Other,12,309.01
2023-04-19,Facebook Ads,-12421.76,Marketing,18,1894.85
2023-04-19,Server Rack Equipment,-70794.43,Hardware,18,10799.15
2023-04-20,Diwali Gifts,-771.92,Other,12,82.71
2023-04-21,Server Rack Equipment,-39377.49,Hardware,18,6006.74
2023-04-21,Google Ads Campaign,-28357.17,Marketing,18,4325.67
2023-04-21,Client Payment - Project A,81043.23,Revenue,18,12362.53
2023-04-22,SaaS Subscription (Jira),-4394.14,Software,18,670.29
2023-04-22,Desk Organizers,-1379.45,Office Supplies,18,210.42
2023-04-22,Coffee for Pantry,-6381.31,Other,5,303.87
2023-04-23,Accounting Audit,-4998.69,Professional Services,18,762.51
2023-04-24,Client Payment - Project A,352713.24,Revenue,18,53803.71
2023-04-24,HR Consultant,-2370.62,Professional Services,18,361.62
2023-04-24,Service Contract Q2,184394.1,Revenue,18,28127.91
2023-04-26,Marketing Agency Fees,-7172.42,Professional Services,18,1094.1
2023-04-27,Desk Organizers,-4665.76,Office Supplies,18,711.73
2023-04-27,Mouse & Keyboards,-39479.29,Hardware,18,6022.26
2023-04-28,Monthly Asset Depreciation,-16500.0,Depreciation,0,0.0
2023-04-28,Bank Loan Interest,-6400.0,Interest,0,0.0
2023-04-28,HR Consultant,-3956.07,Professional Services,18,603.47
2023-04-30,AWS Cloud Bill,-1155.95,Software,18,176.33
2023-05-03,Staples Order,-947.04,Office Supplies,12,101.47
2023-05-05,Office Rent,-76700.0,Rent,18,11700.0
2023-05-05,Coffee for Pantry,-992.19,Other,5,47.25
2023-05-05,Train Tickets,-15048.4,Travel,5,716.59
2023-05-05,Diwali Gifts,-694.24,Other,12,74.38
2023-05-05,Client Payment - Project A,128799.66,Revenue,18,19647.41
2023-05-08,Coffee for Pantry,-2064.65,Other,12,221.21
