date,description,amount,manual_category,gst_rate,gst_amount
2023-03-12,Flight to Mumbai,-12020.09,Travel,18,1833.57
2023-03-13,LinkedIn Promo,-15849.45,Marketing,18,2417.71
2023-03-13,Diwali Gifts,-3089.85,Other,5,147.14
2023-03-13,Whiteboard Markers,-840.33,Office Supplies,18,128.19
2023-03-14,Train Tickets,-5312.33,Travel,5,252.97
2023-03-15,Google Ads Campaign,-8571.48,Marketing,18,1307.51
2023-03-15,Uber/Ola Rides,-14825.03,Travel,18,2261.44
2023-03-16,Client Payment - Project A,100753.41,Revenue,18,15369.16
2023-03-17,Marketing Agency Fees,-1570.54,Professional Services,18,239.57
2023-03-17,Desk Organizers,-6664.31,Office Supplies,18,1016.59
2023-03-18,Coffee for Pantry,-3952.31,Other,12,423.46
2023-03-19,Zoom Pro License,-4454.92,Software,18,679.56
2023-03-19,Hotel Stay - Client Visit,-19544.33,Travel,5,930.68
2023-03-19,Microsoft 365,-5718.49,Software,18,872.31
2023-03-19,AWS Cloud Bill,-3583.65,Software,18,546.66
2023-03-20,Facebook Ads,-22435.61,Marketing,18,3422.38
2023-03-20,Product Sales,360259.71,Revenue,18,54954.87
2023-03-22,Consulting Fees,340969.12,Revenue,18,52012.24
2023-03-23,Flight to Mumbai,-19589.75,Travel,12,2098.9
2023-03-23,Monitor Screen,-17829.76,Hardware,18,2719.79
2023-03-24,Whiteboard Markers,-410.16,Office Supplies,12,43.95
2023-03-25,Zoom Pro License,-5293.85,Software,18,807.54
2023-03-25,Ad Revenue,106374.03,Revenue,18,16226.55
2023-03-25,Service Contract Q2,283128.59,Revenue,18,43189.11
2023-03-25,Marketing Agency Fees,-1141.2,Professional Services,18,174.08
2023-03-25,Coffee for Pantry,-2732.72,Other,18,416.86
2023-03-26,New Laptop (Dell),-9595.91,Hardware,18,1463.78
2023-03-26,Train Tickets,-17976.93,Travel,5,856.04
2023-03-26,AWS Cloud Bill,-6533.3,Software,18,996.61
2023-03-28,Monthly Asset Depreciation,-16500.0,Depreciation,0,0.0
2023-03-28,Bank Loan Interest,-6400.0,Interest,0,0.0
2023-03-28,Ad Revenue,330272.79,Revenue,18,50380.59
2023-03-28,AWS Cloud Bill,-2564.63,Software,18,391.21
2023-03-30,Monitor Screen,-82947.57,Hardware,18,12653.02
2023-03-31,Legal Consultation,-4319.58,Professional Services,18,658.92
2023-03-31,Hotel Stay - Client Visit,-9972.39,Travel,12,1068.47
2023-03-31,Facebook Ads,-21382.34,Marketing,18,3261.71
2023-04-01,Train Tickets,-14537.95,Travel,5,692.28
2023-04-02,Train Tickets,-6842.91,Travel,18,1043.83
2023-04-02,Online Store Sales,202869.44,Revenue,18,30946.19
2023-04-03,Facebook Ads,-24001.31,Marketing,18,3661.22
2023-04-03,Repairs & Maintenance,-927.22,Other,12,99.34
2023-04-04,Zoom Pro License,-2598.21,Software,18,396.34
2023-04-05,Office Rent,-76700.0,Rent,18,11700.0
2023-04-05,Flight to Mumbai,-2480.55,Travel,5,118.12
2023-04-05,Microsoft 365,-6262.76,Software,18,955.34
2023-04-05,Consulting Fees,370166.4,Revenue,18,56466.06
2023-04-05,Printer Paper,-5829.93,Office Supplies,18,889.31
2023-04-06,Train Tickets,-7743.76,Travel,5,368.75
2023-04-08,LinkedIn Promo,-8456.39,Marketing,18,1289.96
2023-04-08,Server Rack Equipment,-90928.31,Hardware,18,13870.42
2023-04-08,Hotel Stay - Client Visit,-7589.71,Travel,18,1157.75
2023-04-08,Diwali Gifts,-4602.23,Other,12,493.1
2023-04-09,Printer Paper,-5708.6,Office Supplies,12,611.64
2023-04-09,Product Sales,387796.65,Revenue,18,59155.42
2023-04-10,Monthly Internet & Phone,-7462.445624196904,Utilities,18,1138.3391630130868
2023-04-12,Microsoft 365,-6885.88,Software,18,1050.39
2023-04-12,Client Payment - Project A,155954.83,Revenue,18,23789.72
2023-04-12,Legal Consultation,-4214.4,Professional Services,18,642.87
2023-04-12,SaaS Subscription (Jira),-2985.63,Software,18,455.44
2023-04-13,Coffee for Pantry,-1709.0,Other,5,81.38
2023-04-13,Server Rack Equipment,-81944.16,Hardware,18,12499.96
2023-04-13,Microsoft 365,-5664.88,Software,18,864.13
2023-04-13,Marketing Agency Fees,-4342.54,Professional Services,18,662.42
2023-04-14,HR Consultant,-2085.78,Professional Services,18,318.17
2023-04-14,Uber/Ola Rides,-16010.0,Travel,12,1715.36
2023-04-15,Toner Cartridges,-7404.53,Office Supplies,18,1129.5
2023-04-15,Marketing Agency Fees,-703.0,Professional Services,18,107.24
2023-04-15,Diwali Gifts,-2605.33,Other,12,279.14
2023-04-16,Staples Order,-392.66,Office Supplies,12,42.07
2023-04-16,Server Rack Equipment,-37052.43,Hardware,18,5652.06
2023-04-16,LinkedIn Promo,-12815.98,Marketing,18,1954.98
2023-04-16,Coffee for Pantry,-1040.8,Other,12,111.51
2023-04-17,Cleaning Services,-4936.56,Other,12,528.92
2023-04-18,Repairs & Maintenance,-2109.2,Other,12,225.99
2023-04-18,Adobe Creative Cloud,-4645.64,Software,18,708.66
2023-04-18,HR Consultant,-386.04,Professional Services,18,58.89
2023-04-18,Flight to Mumbai,-4269.75,Travel,18,651.32
2023-04-19,New Laptop (Dell),-62270.24,Hardware,18,9498.85
2023-04-20,Zoom Pro License,-4290.36,Software,18,654.46
2023-04-20,Google Ads Campaign,-16051.94,Marketing,18,2448.6
2023-04-21,New Laptop (Dell),-75263.34,Hardware,18,11480.85
2023-04-21,Train Tickets,-10017.1,Travel,5,477.0
2023-04-22,Toner Cartridges,-1855.41,Office Supplies,18,283.03
2023-04-22,Coffee for Pantry,-3459.08,Other,18,527.66
2023-04-23,SaaS Subscription (Jira),-2747.89,Software,18,419.17
2023-04-23,New Laptop (Dell),-94032.84,Hardware,18,14343.99
2023-04-24,Cleaning Services,-5506.19,Other,5,262.2
2023-04-24,Service Contract Q2,287232.54,Revenue,18,43815.13
2023-04-24,Facebook Ads,-20795.17,Marketing,18,3172.14
2023-04-24,Google Ads Campaign,-15291.85,Marketing,18,2332.66
2023-04-25,Whiteboard Markers,-4836.68,Office Supplies,18,737.8
2023-04-25,Facebook Ads,-12889.79,Marketing,18,1966.24
2023-04-26,Whiteboard Markers,-4215.32,Office Supplies,18,643.02
2023-04-26,Toner Cartridges,-4707.93,Office Supplies,18,718.16
2023-04-26,LinkedIn Promo,-15764.36,Marketing,18,2404.73
2023-04-26,Zoom Pro License,-3713.26,Software,18,566.43
2023-04-27,Uber/Ola Rides,-12210.53,Travel,12,1308.27
2023-04-27,Uber/Ola Rides,-7024.91,Travel,12,752.67
2023-04-27,Train Tickets,-19675.35,Travel,12,2108.07
2023-04-28,Monthly Asset Depreciation,-16500.0,Depreciation,0,0.0
2023-04-28,Bank Loan Interest,-6400.0,Interest,0,0.0
2023-04-28,Staples Order,-6363.49,Office Supplies,12,681.8
2023-04-29,Accounting Audit,-5104.64,Professional Services,18,778.67
2023-04-30,Service Contract Q2,232171.71,Revenue,18,35416.02
2023-05-01,Mouse & Keyboards,-77550.36,Hardware,18,11829.72
2023-05-01,Print Media Ad,-11028.43,Marketing,18,1682.3
2023-05-01,Accounting Audit,-2800.52,Professional Services,18,427.2
2023-05-02,Whiteboard Markers,-7015.99,Office Supplies,12,751.71
2023-05-02,Zoom Pro License,-2670.81,Software,18,407.41
2023-05-03,Toner Cartridges,-3406.02,Office Supplies,12,364.93
2023-05-03,Online Store Sales,155214.11,Revenue,18,23676.73
2023-05-04,HR Consultant,-614.85,Professional Services,18,93.79
2023-05-04,HR Consultant,-238.45,Professional Services,18,36.37
2023-05-05,Office Rent,-76700.0,Rent,18,11700.0
2023-05-06,AWS Cloud Bill,-2352.88,Software,18,358.91
2023-05-07,Mouse & Keyboards,-99661.88,Hardware,18,15202.66
2023-05-07,Staples Order,-2204.31,Office Supplies,12,236.18
2023-05-07,Repairs & Maintenance,-1968.09,Other,18,300.22
2023-05-07,Flight to Mumbai,-4441.8,Travel,12,475.91
2023-05-08,Printer Paper,-7199.41,Office Supplies,18,1098.22
2023-05-08,Google Ads Campaign,-4841.65,Marketing,18,738.56
2023-05-08,Whiteboard Markers,-2575.33,Office Supplies,12,275.93
2023-05-08,Server Rack Equipment,-27594.88,Hardware,18,4209.39
2023-05-09,Adobe Creative Cloud,-4156.99,Software,18,634.12
2023-05-09,Printer Paper,-6124.89,Office Supplies,12,656.24
2023-05-09,Consulting Fees,430703.92,Revenue,18,65700.6
2023-05-09,Zoom Pro License,-4797.65,Software,18,731.84
2023-05-10,Monthly Internet & Phone,-8529.546926863799,Utilities,18,1301.117327826681
2023-05-10,Marketing Agency Fees,-7425.6,Professional Services,18,1132.72
2023-05-10,Mouse & Keyboards,-62732.61,Hardware,18,9569.38
2023-05-10,Server Rack Equipment,-15433.06,Hardware,18,2354.2
2023-05-11,Desk Organizers,-2442.75,Office Supplies,18,372.62
2023-05-12,Accounting Audit,-5844.21,Professional Services,18,891.49
2023-05-13,Print Media Ad,-13337.55,Marketing,18,2034.54
2023-05-14,Google Ads Campaign,-12498.73,Marketing,18,1906.59
2023-05-14,Microsoft 365,-2483.22,Software,18,378.8
2023-05-14,Consulting Fees,248534.9,Revenue,18,37912.1
2023-05-15,Facebook Ads,-17734.61,Marketing,18,2705.28
2023-05-17,New Laptop (Dell),-87323.96,Hardware,18,13320.6
2023-05-17,Marketing Agency Fees,-5857.38,Professional Services,18,893.5
2023-05-17,Mouse & Keyboards,-19330.99,Hardware,18,2948.8
2023-05-17,New Laptop (Dell),-71307.5,Hardware,18,10877.41
2023-05-18,Server Rack Equipment,-88147.59,Hardware,18,13446.24
2023-05-18,Zoom Pro License,-2118.45,Software,18,323.15
2023-05-18,Google Ads Campaign,-11754.89,Marketing,18,1793.12
2023-05-19,Monitor Screen,-65152.61,Hardware,18,9938.53
2023-05-21,Uber/Ola Rides,-10079.98,Travel,18,1537.62
2023-05-21,Adobe Creative Cloud,-5709.72,Software,18,870.97
2023-05-22,Accounting Audit,-1458.63,Professional Services,18,222.5
2023-05-23,New Laptop (Dell),-62488.44,Hardware,18,9532.13
2023-05-24,Toner Cartridges,-478.73,Office Supplies,12,51.29
2023-05-24,Marketing Agency Fees,-3380.4,Professional Services,18,515.65
2023-05-25,Print Media Ad,-22651.24,Marketing,18,3455.27
2023-05-25,Consulting Fees,271304.84,Revenue,18,41385.48
2023-05-25,Legal Consultation,-4711.94,Professional Services,18,718.77
2023-05-26,Uber/Ola Rides,-13184.77,Travel,18,2011.24
2023-05-27,Google Ads Campaign,-11587.42,Marketing,18,1767.57
2023-05-28,Monthly Asset Depreciation,-16500.0,Depreciation,0,0.0
2023-05-28,Bank Loan Interest,-6400.0,Interest,0,0.0
2023-05-28,Cleaning Services,-4622.74,Other,18,705.16
2023-05-28,Consulting Fees,398395.77,Revenue,18,60772.24
2023-05-28,Hotel Stay - Client Visit,-16773.53,Travel,12,1797.16
2023-05-28,Zoom Pro License,-3388.94,Software,18,516.96
2023-05-29,Staples Order,-6620.21,Office Supplies,18,1009.86
2023-05-30,Mouse & Keyboards,-112790.98,Hardware,18,17205.4
2023-05-30,Printer Paper,-3024.36,Office Supplies,12,324.04
2023-05-31,Facebook Ads,-3394.63,Marketing,18,517.83
2023-05-31,Hotel Stay - Client Visit,-4196.54,Travel,12,449.63
2023-05-31,SaaS Subscription (Jira),-3034.97,Software,18,462.96
2023-06-01,Cleaning Services,-2403.14,Other,12,257.48
2023-06-01,New Laptop (Dell),-71211.5,Hardware,18,10862.77
2023-06-01,Repairs & Maintenance,-3077.34,Other,18,469.42
2023-06-02,Adobe Creative Cloud,-7635.14,Software,18,1164.68
2023-06-03,New Laptop (Dell),-118497.51,Hardware,18,18075.89
2023-06-05,Office Rent,-76700.0,Rent,18,11700.0
2023-06-05,Online Store Sales,151715.23,Revenue,18,23143.0
2023-06-06,Legal Consultation,-1956.51,Professional Services,18,298.45
2023-06-07,Repairs & Maintenance,-7192.9,Other,18,1097.22
2023-06-08,Desk Organizers,-4422.31,Office Supplies,12,473.82
2023-06-08,Consulting Fees,240578.58,Revenue,18,36698.43
2023-06-09,Adobe Creative Cloud,-4103.57,Software,18,625.97
2023-06-09,Repairs & Maintenance,-745.38,Other,12,79.86
2023-06-09,Client Payment - Project A,402026.56,Revenue,18,61326.09
2023-06-09,Hotel Stay - Client Visit,-9091.07,Travel,12,974.04
2023-06-09,Staples Order,-898.95,Office Supplies,18,137.13
2023-06-09,New Laptop (Dell),-63749.18,Hardware,18,9724.45
2023-06-10,Monthly Internet & Phone,-10806.04160519695,Utilities,18,1648.379227911399
2023-06-11,LinkedIn Promo,-20487.46,Marketing,18,3125.21
2023-06-12,Train Tickets,-9792.97,Travel,12,1049.25
2023-06-12,Cleaning Services,-2476.68,Other,12,265.36
2023-06-13,Flight to Mumbai,-12888.17,Travel,12,1380.88
2023-06-14,Repairs & Maintenance,-256.94,Other,12,27.53
2023-06-16,Marketing Agency Fees,-1084.71,Professional Services,18,165.46
2023-06-17,Service Contract Q2,267929.57,Revenue,18,40870.61
2023-06-18,Printer Paper,-191.02,Office Supplies,12,20.47
2023-06-19,LinkedIn Promo,-3696.65,Marketing,18,563.9
2023-06-19,Adobe Creative Cloud,-5086.11,Software,18,775.85
2023-06-20,Adobe Creative Cloud,-4026.09,Software,18,614.15
2023-06-20,Accounting Audit,-2884.7,Professional Services,18,440.04
2023-06-20,Consulting Fees,175072.84,Revenue,18,26706.03
2023-06-21,Adobe Creative Cloud,-2261.74,Software,18,345.01
2023-06-21,Diwali Gifts,-5945.57,Other,18,906.95
2023-06-21,Coffee for Pantry,-5980.58,Other,18,912.29
2023-06-23,HR Consultant,-3080.26,Professional Services,18,469.87
2023-06-23,Coffee for Pantry,-6707.49,Other,18,1023.18
2023-06-24,Marketing Agency Fees,-981.93,Professional Services,18,149.79
2023-06-24,Legal Consultation,-4622.73,Professional Services,18,705.16
2023-06-24,New Laptop (Dell),-16380.53,Hardware,18,2498.73
2023-06-24,Mouse & Keyboards,-60706.19,Hardware,18,9260.27
2023-06-25,LinkedIn Promo,-21437.81,Marketing,18,3270.17
2023-06-26,Repairs & Maintenance,-2828.63,Other,12,303.07
2023-06-26,LinkedIn Promo,-9678.56,Marketing,18,1476.39
2023-06-27,SaaS Subscription (Jira),-4785.39,Software,18,729.97
2023-06-28,Monthly Asset Depreciation,-16500.0,Depreciation,0,0.0
2023-06-28,Bank Loan Interest,-6400.0,Interest,0,0.0
2023-06-28,Server Rack Equipment,-12603.23,Hardware,18,1922.53
2023-06-28,HR Consultant,-4471.81,Professional Services,18,682.14
2023-06-28,Mouse & Keyboards,-120478.57,Hardware,18,18378.09
2023-06-29,Monitor Screen,-116708.55,Hardware,18,17803.0
2023-06-29,Facebook Ads,-23059.77,Marketing,18,3517.59
2023-06-29,Monitor Screen,-62485.49,Hardware,18,9531.68
2023-06-29,Printer Paper,-5608.35,Office Supplies,18,855.51
2023-06-30,Print Media Ad,-9592.82,Marketing,18,1463.31
2023-06-30,Ad Revenue,202357.65,Revenue,18,30868.12
2023-06-30,Microsoft 365,-2268.9,Software,18,346.1
2023-07-01,LinkedIn Promo,-25632.54,Marketing,18,3910.05
2023-07-01,Cleaning Services,-2728.73,Other,12,292.36
2023-07-02,Product Sales,252004.59,Revenue,18,38441.38
2023-07-03,HR Consultant,-3129.68,Professional Services,18,477.41
2023-07-03,Adobe Creative Cloud,-1966.49,Software,18,299.97
2023-07-04,Service Contract Q2,398302.53,Revenue,18,60758.01
2023-07-04,Accounting Audit,-1697.23,Professional Services,18,258.9
2023-07-04,Repairs & Maintenance,-1606.95,Other,5,76.52
2023-07-04,Product Sales,404600.21,Revenue,18,61718.68
2023-07-05,Office Rent,-76700.0,Rent,18,11700.0
2023-07-05,SaaS Subscription (Jira),-6738.04,Software,18,1027.84
2023-07-06,HR Consultant,-2575.13,Professional Services,18,392.82
2023-07-07,Facebook Ads,-6536.1,Marketing,18,997.03
2023-07-08,Zoom Pro License,-4117.74,Software,18,628.13
2023-07-08,Repairs & Maintenance,-1650.2,Other,18,251.73
2023-07-08,Toner Cartridges,-2880.23,Office Supplies,12,308.6
2023-07-08,LinkedIn Promo,-16103.29,Marketing,18,2456.43
2023-07-10,Monthly Internet & Phone,-4963.266612972374,Utilities,18,757.1084663856163
2023-07-10,Server Rack Equipment,-93542.91,Hardware,18,14269.26
2023-07-10,Service Contract Q2,413478.24,Revenue,18,63072.95
2023-07-10,Printer Paper,-4210.6,Office Supplies,18,642.3
2023-07-11,Diwali Gifts,-4442.97,Other,5,211.57
2023-07-11,Marketing Agency Fees,-1792.99,Professional Services,18,273.51
2023-07-11,Cleaning Services,-4163.48,Other,18,635.11
2023-07-11,LinkedIn Promo,-24418.79,Marketing,18,3724.9
2023-07-11,AWS Cloud Bill,-6490.27,Software,18,990.04
2023-07-12,Google Ads Campaign,-4548.07,Marketing,18,693.77
2023-07-12,Server Rack Equipment,-45846.02,Hardware,18,6993.46
2023-07-12,Product Sales,254538.0,Revenue,18,38827.83
2023-07-12,AWS Cloud Bill,-6327.24,Software,18,965.17
2023-07-15,Cleaning Services,-5893.36,Other,5,280.64
2023-07-15,Staples Order,-387.4,Office Supplies,12,41.51
2023-07-15,Flight to Mumbai,-10195.39,Travel,5,485.49
2023-07-15,Service Contract Q2,217088.77,Revenue,18,33115.24
2023-07-15,Train Tickets,-20794.9,Travel,18,3172.1
2023-07-15,Mouse & Keyboards,-117878.15,Hardware,18,17981.41
2023-07-17,Whiteboard Markers,-5261.94,Office Supplies,18,802.67
2023-07-18,Hotel Stay - Client Visit,-9968.84,Travel,12,1068.09
2023-07-18,LinkedIn Promo,-15274.39,Marketing,18,2329.99
2023-07-18,Product Sales,427680.16,Revenue,18,65239.35
2023-07-18,Server Rack Equipment,-20803.0,Hardware,18,3173.34
2023-07-19,Ad Revenue,418846.6,Revenue,18,63891.85
2023-07-19,Zoom Pro License,-4345.61,Software,18,662.89
2023-07-19,Diwali Gifts,-1404.04,Other,12,150.43
2023-07-19,Legal Consultation,-4987.5,Professional Services,18,760.8
2023-07-19,Client Payment - Project A,349743.64,Revenue,18,53350.72
2023-07-21,Facebook Ads,-14381.28,Marketing,18,2193.76
2023-07-21,Train Tickets,-9148.64,Travel,12,980.21
2023-07-21,Google Ads Campaign,-28495.12,Marketing,18,4346.71
2023-07-22,LinkedIn Promo,-8297.45,Marketing,18,1265.71
2023-07-22,Printer Paper,-5442.06,Office Supplies,18,830.14
2023-07-23,Monitor Screen,-31549.65,Hardware,18,4812.66
2023-07-23,Marketing Agency Fees,-6249.54,Professional Services,18,953.32
2023-07-23,Service Contract Q2,343908.98,Revenue,18,52460.69
2023-07-25,AWS Cloud Bill,-3699.31,Software,18,564.3
2023-07-25,Coffee for Pantry,-5709.31,Other,5,271.87
2023-07-25,Flight to Mumbai,-13708.58,Travel,18,2091.14
2023-07-26,AWS Cloud Bill,-6680.39,Software,18,1019.04
2023-07-26,AWS Cloud Bill,-1045.72,Software,18,159.52
2023-07-26,Train Tickets,-22738.31,Travel,18,3468.56
2023-07-26,Diwali Gifts,-6453.83,Other,5,307.33
2023-07-28,Monthly Asset Depreciation,-16500.0,Depreciation,0,0.0
2023-07-28,Bank Loan Interest,-6400.0,Interest,0,0.0
2023-07-29,Product Sales,442861.78,Revenue,18,67555.19
2023-07-29,Whiteboard Markers,-6915.57,Office Supplies,12,740.95
2023-07-30,Legal Consultation,-4197.95,Professional Services,18,640.37
2023-07-30,Legal Consultation,-5655.07,Professional Services,18,862.64
2023-07-31,Monitor Screen,-57657.15,Hardware,18,8795.16
2023-07-31,Hotel Stay - Client Visit,-2131.27,Travel,5,101.49
2023-08-01,Hotel Stay - Client Visit,-11403.77,Travel,5,543.04
2023-08-01,Coffee for Pantry,-5427.03,Other,18,827.85
2023-08-01,Toner Cartridges,-711.02,Office Supplies,18,108.46
2023-08-02,Google Ads Campaign,-3928.29,Marketing,18,599.23
2023-08-05,Office Rent,-76700.0,Rent,18,11700.0
2023-08-07,New Laptop (Dell),-13906.2,Hardware,18,2121.28
2023-08-08,Staples Order,-3433.24,Office Supplies,12,367.85
2023-08-08,Train Tickets,-15607.2,Travel,5,743.2
2023-08-09,Legal Consultation,-1777.25,Professional Services,18,271.11
2023-08-10,Monthly Internet & Phone,-6591.260015886289,Utilities,18,1005.4464431012982
2023-08-11,Marketing Agency Fees,-4756.18,Professional Services,18,725.52
2023-08-11,New Laptop (Dell),-88788.92,Hardware,18,13544.07
2023-08-12,Diwali Gifts,-5262.06,Other,18,802.69
2023-08-12,AWS Cloud Bill,-4603.15,Software,18,702.17
2023-08-12,HR Consultant,-7384.69,Professional Services,18,1126.48
2023-08-13,Accounting Audit,-4237.64,Professional Services,18,646.42
2023-08-13,Facebook Ads,-13450.04,Marketing,18,2051.7
2023-08-13,Whiteboard Markers,-5805.06,Office Supplies,12,621.97
2023-08-14,Whiteboard Markers,-6717.55,Office Supplies,18,1024.71
2023-08-14,New Laptop (Dell),-51233.56,Hardware,18,7815.29
2023-08-14,Desk Organizers,-6098.1,Office Supplies,12,653.37
2023-08-15,Client Payment - Project A,421165.48,Revenue,18,64245.58
2023-08-15,Diwali Gifts,-4354.71,Other,5,207.37
2023-08-15,Ad Revenue,284012.09,Revenue,18,43323.88
2023-08-15,Train Tickets,-12810.29,Travel,18,1954.11
2023-08-16,Print Media Ad,-13926.33,Marketing,18,2124.36
2023-08-16,Monitor Screen,-43571.46,Hardware,18,6646.49
2023-08-17,Facebook Ads,-9819.01,Marketing,18,1497.81
2023-08-17,Staples Order,-5804.92,Office Supplies,18,885.5
2023-08-17,Consulting Fees,382456.8,Revenue,18,58340.87
2023-08-19,Cleaning Services,-1342.04,Other,18,204.72
2023-08-20,Uber/Ola Rides,-11549.02,Travel,5,549.95
2023-08-20,Marketing Agency Fees,-7071.52,Professional Services,18,1078.71
